Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Sint-Katelijne-Waver ,12035,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.27,0.25,0.47
 Sint-Laureins ,43014,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.3,0.26,0.43
 Sint-Laureins ,43014,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.42,0.28,0.3
 Sint-Laureins ,43014,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.28,0.28,0.45
 Sint-Laureins ,43014,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.26,0.2,0.54
 Sint-Laureins ,43014,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.34,0.25,0.4
 Sint-Laureins ,43014,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.35,0.21,0.44
 Sint-Lievens-Houtem ,41063,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.44,0.27,0.29
 Sint-Lievens-Houtem ,41063,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.48,0.21,0.31
 Sint-Lievens-Houtem ,41063,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.2,0.22,0.58
 Sint-Lievens-Houtem ,41063,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.17,0.2,0.63
 Sint-Lievens-Houtem ,41063,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.35,0.26,0.39
 Sint-Lievens-Houtem ,41063,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.41,0.17,0.42
 Sint-Martens-Latem ,44064,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.25,0.2,0.55
 Sint-Martens-Latem ,44064,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.43,0.23,0.34
 Sint-Martens-Latem ,44064,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.19,0.18,0.63
 Sint-Martens-Latem ,44064,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.12,0.18,0.7
 Sint-Martens-Latem ,44064,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.16,0.23,0.61
 Sint-Martens-Latem ,44064,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.31,0.25,0.45
 Sint-Niklaas ,46021,ja,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.38,0.17,0.45
 Sint-Niklaas ,46021,ja,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.2,0.25,0.55
 Sint-Niklaas ,46021,ja,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.34,0.17,0.49
 Sint-Pieters-Leeuw ,23077,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.3,0.21,0.48
 Sint-Pieters-Leeuw ,23077,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.3,0.23,0.47
 Sint-Pieters-Leeuw ,23077,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.21,0.24,0.55
 Sint-Pieters-Leeuw ,23077,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.17,0.31,0.52
 Sint-Pieters-Leeuw ,23077,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.27,0.22,0.51
 Sint-Pieters-Leeuw ,23077,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.26,0.23,0.51
 Sint-Truiden ,71053,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.28,0.25,0.46
 Sint-Truiden ,71053,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.46,0.23,0.3
 Sint-Truiden ,71053,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.26,0.28,0.46
 Sint-Truiden ,71053,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.21,0.27,0.52
 Sint-Truiden ,71053,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.24,0.28,0.48
 Sint-Truiden ,71053,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.36,0.2,0.44
 Spiere-Helkijn ,34043,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.24,0.21,0.55
 Spiere-Helkijn ,34043,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.33,0.21,0.45
 Spiere-Helkijn ,34043,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.17,0.25,0.58
 Spiere-Helkijn ,34043,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.17,0.22,0.61
 Spiere-Helkijn ,34043,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.17,0.22,0.61
 Spiere-Helkijn ,34043,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.28,0.21,0.51
 Stabroek ,11044,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.35,0.25,0.39
 Stabroek ,11044,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.5,0.23,0.27
 Stabroek ,11044,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.21,0.25,0.54
 Stabroek ,11044,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.26,0.3,0.44
 Stabroek ,11044,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.37,0.22,0.41
 Stabroek ,11044,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.42,0.24,0.34
 Staden ,36019,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.29,0.29,0.42
 Staden ,36019,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.44,0.26,0.3
 Staden ,36019,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.21,0.23,0.56
 Staden ,36019,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.18,0.24,0.58
 Staden ,36019,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.2,0.24,0.56
 Staden ,36019,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.24,0.26,0.5
 Steenokkerzeel ,23081,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.21,0.2,0.59
 Steenokkerzeel ,23081,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.24,0.2,0.55
 Steenokkerzeel ,23081,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.08,0.18,0.74
 Steenokkerzeel ,23081,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.1,0.2,0.7
 Steenokkerzeel ,23081,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.21,0.19,0.6
 Steenokkerzeel ,23081,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.26,0.19,0.55
 Stekene ,46024,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.3,0.25,0.45
 Stekene ,46024,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.33,0.2,0.46
 Stekene ,46024,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.22,0.27,0.51
 Stekene ,46024,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.14,0.24,0.62
 Stekene ,46024,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.35,0.22,0.43
 Stekene ,46024,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.31,0.2,0.49
 Temse ,46025,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.34,0.34,0.33
 Temse ,46025,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.55,0.23,0.22
 Temse ,46025,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.28,0.31,0.41
 Temse ,46025,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.31,0.3,0.4
 Temse ,46025,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.34,0.3,0.36
 Temse ,46025,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.4,0.26,0.34
 Ternat ,23086,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.56,0.23,0.21
 Ternat ,23086,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.53,0.22,0.25
 Ternat ,23086,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.35,0.25,0.4
 Ternat ,23086,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.25,0.23,0.52
 Ternat ,23086,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.45,0.24,0.3
 Ternat ,23086,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.43,0.2,0.37
 Tervuren ,24104,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.3,0.23,0.47
 Tervuren ,24104,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.27,0.19,0.54
 Tervuren ,24104,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.25,0.19,0.55
 Tervuren ,24104,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.1,0.18,0.72
 Tervuren ,24104,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.37,0.2,0.43
 Tervuren ,24104,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.3,0.19,0.52
 Tessenderlo ,71057,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.22,0.25,0.53
 Tessenderlo ,71057,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.26,0.24,0.49
 Tessenderlo ,71057,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.1,0.17,0.73
 Tessenderlo ,71057,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.11,0.23,0.66
 Tessenderlo ,71057,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.15,0.23,0.62
 Tessenderlo ,71057,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.19,0.25,0.55
 Tielt ,37015,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.54,0.25,0.21
 Tielt ,37015,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.57,0.22,0.2
 Tielt ,37015,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.38,0.31,0.31
 Tielt ,37015,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.29,0.27,0.44
 Tielt ,37015,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.47,0.26,0.27
 Tielt ,37015,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.45,0.22,0.34
 Tielt-Winge ,24135,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.4,0.24,0.35
 Tielt-Winge ,24135,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.5,0.19,0.3
 Tielt-Winge ,24135,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.28,0.27,0.45
 Tielt-Winge ,24135,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.34,0.27,0.39
 Tielt-Winge ,24135,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.38,0.26,0.37
 Tielt-Winge ,24135,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.45,0.23,0.32
 Tienen ,24107,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.51,0.28,0.21
 Tienen ,24107,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.57,0.21,0.22
 Tienen ,24107,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.46,0.25,0.29
 Tienen ,24107,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.5,0.25,0.24
 Tienen ,24107,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.51,0.23,0.26
 Tienen ,24107,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.55,0.2,0.25
 Tongeren ,73083,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.44,0.28,0.28
 Tongeren ,73083,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.56,0.18,0.25
 Tongeren ,73083,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.3,0.28,0.42
 Tongeren ,73083,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.25,0.3,0.46
 Tongeren ,73083,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.38,0.24,0.37
 Tongeren ,73083,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.45,0.23,0.32
 Torhout ,31033,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.4,0.28,0.32
 Torhout ,31033,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.49,0.23,0.28
 Torhout ,31033,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.22,0.28,0.5
 Torhout ,31033,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.2,0.3,0.5
 Torhout ,31033,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.27,0.25,0.48
 Torhout ,31033,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.29,0.25,0.46
 Tremelo ,24109,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.4,0.23,0.37
 Tremelo ,24109,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.53,0.18,0.28
 Tremelo ,24109,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.22,0.24,0.55
 Tremelo ,24109,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.18,0.28,0.55
 Tremelo ,24109,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.27,0.25,0.48
 Tremelo ,24109,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.35,0.27,0.38
 Turnhout ,13040,ja,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.44,0.23,0.33
 Turnhout ,13040,ja,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.27,0.26,0.47
 Turnhout ,13040,ja,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.41,0.18,0.41
 Veurne ,38025,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.4,0.24,0.36
 Veurne ,38025,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.55,0.2,0.25
 Veurne ,38025,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.31,0.27,0.41
 Veurne ,38025,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.24,0.27,0.48
 Veurne ,38025,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.31,0.27,0.42
 Veurne ,38025,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.35,0.26,0.39
 Vilvoorde ,23088,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.35,0.3,0.35
 Vilvoorde ,23088,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.4,0.19,0.41
 Vilvoorde ,23088,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.39,0.21,0.4
 Vilvoorde ,23088,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.26,0.25,0.49
 Vilvoorde ,23088,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.45,0.24,0.31
 Vilvoorde ,23088,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.37,0.23,0.4
 Vleteren ,33041,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.3,0.22,0.49
 Vleteren ,33041,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.27,0.2,0.53
 Vleteren ,33041,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.23,0.19,0.58
 Vleteren ,33041,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.15,0.22,0.63
 Vleteren ,33041,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.21,0.17,0.62
 Vleteren ,33041,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.15,0.16,0.69
 Voeren ,73109,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.23,0.24,0.53
 Voeren ,73109,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.26,0.2,0.53
 Voeren ,73109,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.38,0.26,0.36
 Voeren ,73109,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.31,0.27,0.42
 Voeren ,73109,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.42,0.3,0.28
 Voeren ,73109,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.39,0.21,0.41
 Vorselaar ,13044,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.08,0.12,0.8
 Vorselaar ,13044,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.18,0.18,0.64
 Vorselaar ,13044,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.08,0.18,0.74
 Vorselaar ,13044,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.09,0.17,0.74
 Vorselaar ,13044,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.19,0.19,0.61
 Vorselaar ,13044,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.25,0.21,0.55
 Vosselaar ,13046,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.19,0.26,0.55
 Vosselaar ,13046,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.23,0.25,0.52
 Vosselaar ,13046,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.09,0.18,0.73
 Vosselaar ,13046,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.1,0.22,0.69
 Vosselaar ,13046,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.14,0.22,0.64
 Vosselaar ,13046,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.21,0.22,0.57
 Waarschoot ,44072,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.36,0.26,0.39
 Waarschoot ,44072,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.2,0.26,0.54
 Waarschoot ,44072,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.37,0.22,0.41
 Waasmunster ,42023,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.4,0.25,0.35
 Waasmunster ,42023,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.53,0.22,0.25
 Waasmunster ,42023,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.27,0.27,0.46
 Waasmunster ,42023,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.21,0.27,0.52
 Waasmunster ,42023,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.44,0.23,0.32
 Waasmunster ,42023,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.44,0.23,0.34
 Wachtebeke ,44073,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.49,0.22,0.29
 Wachtebeke ,44073,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.52,0.21,0.26
 Wachtebeke ,44073,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.3,0.3,0.39
 Wachtebeke ,44073,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.29,0.33,0.39
 Wachtebeke ,44073,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.44,0.22,0.34
 Wachtebeke ,44073,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.51,0.27,0.22
 Waregem ,34040,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.37,0.3,0.33
 Waregem ,34040,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.42,0.24,0.34
 Waregem ,34040,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.18,0.29,0.53
 Waregem ,34040,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.19,0.22,0.59
 Waregem ,34040,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.25,0.25,0.5
 Waregem ,34040,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.32,0.26,0.43
 Wellen ,73098,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.31,0.26,0.44
 Wellen ,73098,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.37,0.22,0.41
 Wellen ,73098,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.22,0.25,0.53
 Wellen ,73098,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.17,0.27,0.56
 Wellen ,73098,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.28,0.26,0.47
 Wellen ,73098,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.31,0.23,0.46
 Wemmel ,23102,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.42,0.26,0.32
 Wemmel ,23102,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.34,0.22,0.44
 Wemmel ,23102,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.24,0.25,0.51
 Wemmel ,23102,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.16,0.27,0.57
 Wemmel ,23102,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.37,0.21,0.42
 Wemmel ,23102,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.33,0.2,0.47
 Wervik ,33029,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2017,0.37,0.3,0.34
 Wervik ,33029,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Fietspaden in goede staat,2020,0.47,0.27,0.26
 Wervik ,33029,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2017,0.25,0.27,0.48
 Wervik ,33029,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Straten en pleinen in goede staat,2020,0.22,0.36,0.42
 Wervik ,33029,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2017,0.3,0.28,0.43
 Wervik ,33029,nee,"Tevredenheid over staat van wegen, voet- en fietspaden",Voetpaden in goede staat,2020,0.35,0.28,0.37
