Gemeente,NIS-code,Centrumstad?,Indicator,Herkomst,Jaar,Aantal personen van 0 tot en met 59 jaar dat leeft in een gezin met zeer lage werkintensiteit naar herkomst,Aantal inwoners van 0 tot en met 59 jaar naar herkomst (KSZ-cijfers),Procent
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2010,4,19,0.2105
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2010,14,26,0.5385
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,269,4660,0.0577
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,5,81,0.0617
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,30,138,0.2174
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2011,8,74,0.1081
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2011,21,45,0.4667
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,272,4658,0.0584
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,10,93,0.1075
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,31,135,0.2296
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2012,4,71,0.0563
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2012,4,18,0.2222
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2012,26,46,0.5652
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2012,5,52,0.0962
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2013,253,4609,0.0549
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,10,93,0.1075
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2013,52,160,0.325
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2013,15,87,0.1724
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2013,35,53,0.6604
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,9,59,0.1525
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,244,4641,0.0526
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,13,96,0.1354
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2014,42,171,0.2456
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2014,7,89,0.0787
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2014,32,55,0.5818
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2014,11,64,0.1719
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2015,237,4592,0.0516
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,12,103,0.1165
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,38,164,0.2317
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2015,8,88,0.0909
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2015,4,20,0.2
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2015,27,50,0.54
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,8,66,0.1212
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,244,4582,0.0533
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,9,105,0.0857
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,35,174,0.2011
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2016,9,92,0.0978
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2016,21,49,0.4286
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2016,5,33,0.1515
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,8,69,0.1159
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,237,4564,0.0519
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,12,102,0.1176
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,55,187,0.2941
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2017,27,109,0.2477
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2017,20,48,0.4167
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2017,8,30,0.2667
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,11,67,0.1642
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,238,4496,0.0529
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,16,115,0.1391
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2018,47,200,0.235
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2018,19,121,0.157
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2018,17,50,0.34
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2018,11,29,0.3793
Lierde,45063,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2018,12,69,0.1739
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2009,200,4560,0.0439
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2009,9,101,0.0891
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2009,8,61,0.1311
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2009,5,39,0.1282
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2009,8,82,0.0976
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2010,204,4518,0.0452
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2010,11,109,0.1009
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2010,7,56,0.125
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2010,4,10,0.4
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2010,10,91,0.1099
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,207,4518,0.0458
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,16,114,0.1404
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,20,77,0.2597
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2011,11,42,0.2619
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2011,8,23,0.3478
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2011,15,95,0.1579
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,195,4463,0.0437
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,17,119,0.1429
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,19,79,0.2405
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2012,9,44,0.2045
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2012,6,19,0.3158
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2012,4,16,0.25
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2012,16,95,0.1684
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2013,192,4363,0.044
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,12,123,0.0976
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2013,17,87,0.1954
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2013,9,54,0.1667
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2013,6,16,0.375
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,9,94,0.0957
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,209,4306,0.0485
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,14,136,0.1029
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2014,24,90,0.2667
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2014,16,59,0.2712
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2014,8,16,0.5
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2014,12,106,0.1132
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2015,162,4298,0.0377
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,14,130,0.1077
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,11,91,0.1209
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2015,8,54,0.1481
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,10,99,0.101
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,168,4190,0.0401
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,19,130,0.1462
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,20,105,0.1905
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2016,10,67,0.1493
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2016,7,20,0.35
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,17,101,0.1683
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,153,4197,0.0365
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,20,139,0.1439
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,17,114,0.1491
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2017,14,70,0.2
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,19,106,0.1792
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,132,4179,0.0316
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,17,137,0.1241
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2018,21,108,0.1944
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2018,14,69,0.2029
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2018,4,18,0.2222
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2018,6,26,0.2308
Maarkedal,45064,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2018,13,99,0.1313
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2009,324,5924,0.0547
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2009,21,152,0.1382
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2009,19,89,0.2135
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2009,6,54,0.1111
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2009,6,18,0.3333
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2009,12,28,0.4286
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2009,14,116,0.1207
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2010,316,5898,0.0536
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2010,16,155,0.1032
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2010,18,98,0.1837
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2010,5,59,0.0847
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2010,5,21,0.2381
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2010,12,27,0.4444
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2010,8,113,0.0708
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,321,5935,0.0541
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,11,148,0.0743
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,20,97,0.2062
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2011,7,57,0.1228
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2011,5,17,0.2941
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2011,13,28,0.4643
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2011,6,111,0.0541
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,315,5873,0.0536
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,9,133,0.0677
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,24,90,0.2667
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2012,14,54,0.2593
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2012,10,23,0.4348
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2012,8,99,0.0808
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2013,293,5859,0.05
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,4,138,0.029
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2013,19,89,0.2135
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2013,8,53,0.1509
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2013,11,21,0.5238
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,4,98,0.0408
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,320,5800,0.0552
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,11,153,0.0719
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2014,19,95,0.2
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2014,8,58,0.1379
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2014,11,19,0.5789
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2014,8,110,0.0727
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2015,293,5727,0.0512
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,17,162,0.1049
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,10,95,0.1053
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2015,9,58,0.1552
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2015,5,25,0.2
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,9,115,0.0783
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,275,5675,0.0485
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,12,183,0.0656
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,12,110,0.1091
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2016,9,65,0.1385
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2016,7,37,0.1892
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,5,121,0.0413
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,272,5681,0.0479
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,9,184,0.0489
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,20,121,0.1653
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2017,11,67,0.1642
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2017,4,39,0.1026
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2017,5,20,0.25
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2017,4,34,0.1176
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,5,122,0.041
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,252,5640,0.0447
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,12,199,0.0603
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2018,12,134,0.0896
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2018,11,76,0.1447
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2018,5,44,0.1136
Zwalm,45065,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2018,7,135,0.0519
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2009,500,11196,0.0447
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2009,24,288,0.0833
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2009,14,154,0.0909
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2009,21,204,0.1029
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2010,501,11219,0.0447
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2010,33,304,0.1086
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2010,26,221,0.1176
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,498,11262,0.0442
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,36,312,0.1154
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,20,165,0.1212
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2011,28,213,0.1315
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,460,11242,0.0409
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,35,351,0.0997
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,30,188,0.1596
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2012,14,110,0.1273
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2012,25,231,0.1082
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2013,468,11207,0.0418
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,42,363,0.1157
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2013,59,229,0.2576
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2013,22,132,0.1667
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,28,243,0.1152
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,488,11228,0.0435
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,37,388,0.0954
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2014,74,240,0.3083
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2014,19,124,0.1532
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2014,45,75,0.6
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2014,23,240,0.0958
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2015,475,11197,0.0424
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,41,422,0.0972
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,82,261,0.3142
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2015,18,128,0.1406
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2015,11,111,0.0991
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2015,55,87,0.6322
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,19,241,0.0788
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2015,11,70,0.1571
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,490,11163,0.0439
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,48,423,0.1135
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,89,270,0.3296
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2016,21,122,0.1721
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2016,23,111,0.2072
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2016,59,99,0.596
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,18,241,0.0747
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,445,11005,0.0404
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,35,426,0.0822
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,76,295,0.2576
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2017,29,152,0.1908
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,16,250,0.064
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2017,12,70,0.1714
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,408,10969,0.0372
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,28,422,0.0664
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2018,75,309,0.2427
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2018,21,149,0.1409
Kruisem,45068,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2018,13,257,0.0506
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2009,2084,31940,0.0652
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2009,162,1830,0.0885
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2009,332,1402,0.2368
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2009,130,650,0.2
