Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Herkomst,Aantal personen met een (equivalent) leefloon naar herkomst,"Aantal inwoners naar herkomst 
(KSZ-cijfers)",Procent
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,12,1501,0.008
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU13,4,118,0.0339
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU,15,105,0.1429
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,23,723,0.0318
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,West- en Noord-EU15,8,1320,0.0061
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen,6,250,0.024
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,26,16403,0.0016
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,16,1562,0.0102
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU13,9,129,0.0698
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU,23,150,0.1533
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,33,832,0.0397
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb,4,432,0.0093
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,West- en Noord-EU15,6,1354,0.0044
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen,7,285,0.0246
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,27,16447,0.0016
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,7,1581,0.0044
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU,16,162,0.0988
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,26,876,0.0297
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,West- en Noord-EU15,6,1372,0.0044
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,5,307,0.0163
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,44,16447,0.0027
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU,13,192,0.0677
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,22,928,0.0237
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Turkije en Maghreb,4,429,0.0093
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,6,325,0.0185
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,37,16493,0.0022
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,EU,6,1647,0.0036
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU,10,168,0.0595
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,20,956,0.0209
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Turkije en Maghreb,4,463,0.0086
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,West- en Noord-EU15,5,1396,0.0036
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen,12,397,0.0302
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,35,16461,0.0021
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,11,1714,0.0064
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU,8,194,0.0412
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,24,1080,0.0222
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Turkije en Maghreb,4,489,0.0082
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,West- en Noord-EU15,8,1429,0.0056
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,9,413,0.0218
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,29,16417,0.0018
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,11,1715,0.0064
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Europa niet-EU,16,190,0.0842
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,31,1107,0.028
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Turkije en Maghreb,6,504,0.0119
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,West- en Noord-EU15,10,1403,0.0071
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,13,413,0.0315
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,36,16368,0.0022
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,6,1746,0.0034
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Europa niet-EU,13,204,0.0637
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,32,1125,0.0284
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Turkije en Maghreb,6,508,0.0118
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen,18,468,0.0385
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,52,16323,0.0032
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,12,1766,0.0068
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU13,4,273,0.0147
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Europa niet-EU,8,210,0.0381
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,32,1178,0.0272
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Turkije en Maghreb,6,500,0.012
Sint-Gillis-Waas,46020,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,West- en Noord-EU15,8,1401,0.0057
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,Andere landen,101,1714,0.0589
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,België,266,59370,0.0045
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,EU,39,3023,0.0129
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,EU13,15,408,0.0368
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU,165,1423,0.116
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,416,8688,0.0479
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,Turkije en Maghreb,150,5551,0.027
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,West- en Noord-EU15,23,2235,0.0103
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen,123,1931,0.0637
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2010,België,293,59079,0.005
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,62,3233,0.0192
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2010,EU13,14,481,0.0291
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU,220,1712,0.1285
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,530,9513,0.0557
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2010,Turkije en Maghreb,187,5870,0.0319
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2010,West- en Noord-EU15,43,2342,0.0184
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2010,Zuid-EU15,5,410,0.0122
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen,153,2265,0.0675
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2011,België,282,58665,0.0048
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,61,3389,0.018
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2011,EU13,18,551,0.0327
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU,276,2189,0.1261
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,610,10605,0.0575
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb,181,6151,0.0294
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2011,West- en Noord-EU15,33,2385,0.0138
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2011,Zuid-EU15,10,453,0.0221
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen,165,2510,0.0657
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2012,België,244,58193,0.0042
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,63,3659,0.0172
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2012,EU13,14,621,0.0225
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU,287,2436,0.1178
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,631,11386,0.0554
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2012,Turkije en Maghreb,179,6440,0.0278
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2012,West- en Noord-EU15,39,2525,0.0154
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2012,Zuid-EU15,10,513,0.0195
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,170,2744,0.062
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2013,België,223,57780,0.0039
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2013,EU,43,3845,0.0112
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2013,EU13,8,732,0.0109
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU,248,2606,0.0952
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,575,12118,0.0475
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2013,Turkije en Maghreb,157,6768,0.0232
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2013,West- en Noord-EU15,32,2545,0.0126
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,178,2929,0.0608
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2014,België,204,57516,0.0035
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2014,EU,36,4047,0.0089
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2014,EU13,6,816,0.0074
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU,213,2655,0.0802
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,521,12508,0.0417
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2014,Turkije en Maghreb,130,6924,0.0188
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2014,West- en Noord-EU15,23,2582,0.0089
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2014,Zuid-EU15,7,649,0.0108
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen,177,3176,0.0557
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2015,België,222,57289,0.0039
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,53,4273,0.0124
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2015,EU13,14,919,0.0152
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU,181,2762,0.0655
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,493,13093,0.0377
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2015,Turkije en Maghreb,135,7155,0.0189
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2015,West- en Noord-EU15,35,2669,0.0131
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2015,Zuid-EU15,4,685,0.0058
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,264,3976,0.0664
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2016,België,232,57031,0.0041
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,57,4628,0.0123
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2016,EU13,18,1109,0.0162
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2016,Europa niet-EU,178,2783,0.064
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,605,14214,0.0426
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2016,Turkije en Maghreb,163,7455,0.0219
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2016,West- en Noord-EU15,33,2785,0.0118
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2016,Zuid-EU15,6,734,0.0082
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,370,4611,0.0802
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2017,België,224,56524,0.004
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,58,4888,0.0119
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2017,EU13,11,1201,0.0092
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2017,Europa niet-EU,192,2789,0.0688
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,714,15184,0.047
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2017,Turkije en Maghreb,152,7784,0.0195
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2017,West- en Noord-EU15,43,2918,0.0147
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2017,Zuid-EU15,4,769,0.0052
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen,444,4946,0.0898
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2018,België,206,56113,0.0037
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,57,5123,0.0111
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2018,EU13,15,1329,0.0113
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2018,Europa niet-EU,172,2896,0.0594
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,755,15883,0.0475
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2018,Turkije en Maghreb,139,8041,0.0173
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2018,West- en Noord-EU15,37,2966,0.0125
Sint-Niklaas,46021,ja,"Personen met (equivalent) leefloon, naar herkomst",2018,Zuid-EU15,5,828,0.006
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,24,15244,0.0016
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,EU,11,1616,0.0068
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,6,437,0.0137
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,West- en Noord-EU15,9,1468,0.0061
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,23,15257,0.0015
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,10,1609,0.0062
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU,9,96,0.0938
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,13,492,0.0264
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,West- en Noord-EU15,9,1446,0.0062
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen,4,229,0.0175
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,28,15306,0.0018
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,7,1609,0.0044
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU,11,119,0.0924
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,15,521,0.0288
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,West- en Noord-EU15,7,1444,0.0048
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen,4,233,0.0172
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,28,15337,0.0018
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,8,1613,0.005
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU,8,114,0.0702
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,13,531,0.0245
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,West- en Noord-EU15,8,1444,0.0055
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,7,247,0.0283
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,37,15403,0.0024
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,EU,6,1616,0.0037
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU,4,115,0.0348
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,13,553,0.0235
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,West- en Noord-EU15,5,1428,0.0035
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,4,264,0.0152
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,35,15409,0.0023
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,EU,6,1617,0.0037
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,6,599,0.01
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,West- en Noord-EU15,5,1418,0.0035
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen,5,269,0.0186
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,36,15454,0.0023
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,5,1678,0.003
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU,7,116,0.0603
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,14,622,0.0225
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,West- en Noord-EU15,5,1444,0.0035
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,12,311,0.0386
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,38,15461,0.0025
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,11,1750,0.0063
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Europa niet-EU,5,127,0.0394
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,19,677,0.0281
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,West- en Noord-EU15,8,1474,0.0054
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,17,349,0.0487
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,35,15579,0.0022
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,10,1771,0.0056
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Europa niet-EU,4,146,0.0274
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,25,741,0.0337
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Turkije en Maghreb,4,246,0.0163
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,West- en Noord-EU15,10,1491,0.0067
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen,21,435,0.0483
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,40,15703,0.0025
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,11,1784,0.0062
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Europa niet-EU,4,164,0.0244
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,28,859,0.0326
Stekene,46024,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,West- en Noord-EU15,11,1496,0.0074
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Andere landen,6,409,0.0147
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,55,23377,0.0024
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,EU,17,1042,0.0163
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,EU13,11,183,0.0601
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU,41,467,0.0878
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,60,3332,0.018
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Turkije en Maghreb,13,2456,0.0053
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,West- en Noord-EU15,6,664,0.009
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen,6,446,0.0135
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,68,23536,0.0029
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,10,1115,0.009
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU13,7,210,0.0333
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU,50,484,0.1033
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,74,3497,0.0212
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Turkije en Maghreb,18,2567,0.007
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen,10,518,0.0193
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,65,23666,0.0027
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,10,1158,0.0086
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU13,6,236,0.0254
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU,40,552,0.0725
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,70,3732,0.0188
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb,20,2662,0.0075
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen,14,584,0.024
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,54,23773,0.0023
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,15,1259,0.0119
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU13,7,307,0.0228
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU,51,593,0.086
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,85,3890,0.0219
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Turkije en Maghreb,20,2713,0.0074
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,West- en Noord-EU15,4,709,0.0056
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Zuid-EU15,4,243,0.0165
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,18,622,0.0289
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,51,23654,0.0022
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,EU,8,1356,0.0059
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,EU13,4,343,0.0117
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU,36,609,0.0591
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,77,4056,0.019
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Turkije en Maghreb,23,2825,0.0081
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,17,700,0.0243
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,43,23495,0.0018
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,EU,6,1397,0.0043
