Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Herkomst,Aantal personen met een (equivalent) leefloon naar herkomst,"Aantal inwoners naar herkomst 
(KSZ-cijfers)",Procent
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2009,West- en Noord-EU15,24,2333,0.0102872
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2009,Zuid-EU15,10,1701,0.00587889
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen                                     ,113,2064,0.0547481
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2010,België,195,61981,0.00314613
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,56,4876,0.0114848
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2010,EU13                                              ,14,753,0.0185923
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU                                    ,116,1035,0.112077
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,295,6220,0.0474277
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2010,Turkije en Maghreb                                ,66,3121,0.0211471
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2010,West- en Noord-EU15,27,2399,0.0112547
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2010,Zuid-EU15,15,1724,0.0087007
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen                                     ,165,2278,0.072432
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2011,België,173,62010,0.00278987
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,46,5030,0.00914513
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2011,EU13                                              ,13,817,0.0159119
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU                                    ,159,1250,0.1272
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,399,6822,0.0584872
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb                                ,75,3294,0.0227687
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2011,West- en Noord-EU15,19,2422,0.00784476
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2011,Zuid-EU15,14,1791,0.00781686
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen                                     ,180,2481,0.0725514
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2012,België,162,62004,0.00261273
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,48,5337,0.00899382
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2012,EU13                                              ,15,931,0.0161117
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU                                    ,129,1339,0.0963406
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,373,7266,0.051335
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2012,Turkije en Maghreb                                ,64,3446,0.0185723
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2012,West- en Noord-EU15,26,2553,0.0101841
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen                                     ,184,2668,0.0689655
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2013,België,142,62230,0.00228186
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2013,EU,41,5757,0.00712176
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2013,EU13                                              ,14,1078,0.012987
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU                                    ,108,1424,0.0758427
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,347,7671,0.0452353
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2013,Turkije en Maghreb                                ,55,3579,0.0153674
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2013,West- en Noord-EU15,20,2716,0.00736377
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen                                     ,152,2816,0.0539773
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2014,België,167,62153,0.00268692
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2014,EU,52,5894,0.00882253
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2014,EU13                                              ,15,1146,0.013089
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU                                    ,96,1508,0.0636605
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,297,8022,0.0370232
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2014,Turkije en Maghreb                                ,49,3698,0.0132504
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2014,West- en Noord-EU15,29,2759,0.0105111
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen                                     ,183,3006,0.0608782
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2015,België,147,62009,0.00237062
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,52,6080,0.00855263
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2015,EU13                                              ,12,1240,0.00967742
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU                                    ,81,1589,0.0509755
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,307,8339,0.036815
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2015,Turkije en Maghreb                                ,43,3744,0.011485
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2015,West- en Noord-EU15,30,2827,0.010612
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2015,Zuid-EU15,10,2013,0.00496771
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen                                     ,208,3292,0.0631835
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2016,België,160,61735,0.00259172
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,50,6256,0.00799233
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2016,EU13                                              ,12,1304,0.00920245
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2016,Europa niet-EU                                    ,75,1644,0.0456204
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,332,8766,0.0378736
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2016,Turkije en Maghreb                                ,49,3830,0.0127937
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2016,West- en Noord-EU15,25,2911,0.00858811
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2016,Zuid-EU15,13,2041,0.00636943
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen                                     ,275,3583,0.0767513
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2017,België,146,61469,0.00237518
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,63,6438,0.00978565
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2017,EU13                                              ,20,1340,0.0149254
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2017,Europa niet-EU                                    ,56,1690,0.0331361
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,397,9229,0.0430166
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2017,Turkije en Maghreb                                ,66,3956,0.0166835
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2017,West- en Noord-EU15,35,2991,0.0117018
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen                                     ,307,3815,0.0804718
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2018,België,150,61214,0.00245042
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,80,6776,0.0118064
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2018,EU13                                              ,16,1501,0.0106596
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2018,Europa niet-EU                                    ,71,1770,0.040113
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,438,9629,0.0454876
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2018,Turkije en Maghreb                                ,60,4044,0.0148368
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2018,West- en Noord-EU15,42,3089,0.0135966
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2018,Zuid-EU15,22,2186,0.010064
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,333,4085,0.0815177
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,België,172,61155,0.00281253
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,EU,70,6984,0.0100229
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,EU13                                              ,16,1590,0.0100629
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,Europa niet-EU                                    ,68,1882,0.0361318
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,463,10144,0.0456427
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,Turkije en Maghreb                                ,62,4177,0.0148432
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,West- en Noord-EU15,36,3170,0.0113565
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2019,Zuid-EU15,18,2224,0.00809353
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,358,4482,0.0798751
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,België,144,60863,0.00236597
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,EU,61,7162,0.00851717
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,EU13                                              ,13,1671,0.00777977
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,Europa niet-EU                                    ,71,1903,0.0373095
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,490,10691,0.0458329
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,Turkije en Maghreb                                ,61,4306,0.0141663
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,West- en Noord-EU15,34,3247,0.0104712
Hasselt,71022,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,Zuid-EU15,14,2244,0.00623886
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,10,11382,0.00087858
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,12,423,0.0283688
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen                                     ,13,271,0.0479705
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,17,468,0.0363248
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,13,500,0.026
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,13,11389,0.00114145
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,11,519,0.0211946
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,13,11401,0.00114025
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,11,528,0.0208333
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen                                     ,14,327,0.0428135
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,10,11446,0.000873668
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,17,572,0.0297203
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen                                     ,13,338,0.0384615
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,14,599,0.0233723
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen                                     ,15,358,0.0418994
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,14,11410,0.00122699
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,16,637,0.0251177
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,16,384,0.0416667
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,17,666,0.0255255
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,15,412,0.0364078
Herk-de-Stad,71024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,16,704,0.0227273
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,14,11675,0.00119914
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,EU,10,1365,0.00732601
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU                                    ,10,133,0.075188
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,17,1788,0.00950783
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,18,11649,0.0015452
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU                                    ,16,142,0.112676
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,34,1878,0.0181044
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Turkije en Maghreb                                ,13,1524,0.00853018
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen                                     ,10,248,0.0403226
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,16,11626,0.00137623
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU                                    ,27,194,0.139175
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,55,2054,0.026777
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb                                ,18,1612,0.0111663
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,14,11612,0.00120565
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU                                    ,28,216,0.12963
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,55,2154,0.025533899999999998
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Turkije en Maghreb                                ,18,1680,0.0107143
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,15,11558,0.0012978
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU                                    ,30,242,0.123967
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,55,2189,0.0251256
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Turkije en Maghreb                                ,16,1671,0.0095751
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,12,11506,0.00104293
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU                                    ,25,224,0.111607
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,43,2228,0.0192998
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Turkije en Maghreb                                ,12,1712,0.00700935
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen                                     ,11,296,0.0371622
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,15,11446,0.0013105
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU                                    ,15,204,0.0735294
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,39,2251,0.0173256
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Turkije en Maghreb                                ,13,1751,0.00742433
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen                                     ,11,823,0.0133657
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,14,11437,0.0012241
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Europa niet-EU                                    ,14,227,0.061674
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,41,2867,0.0143007
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Turkije en Maghreb                                ,16,1817,0.00880572
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen                                     ,22,382,0.0575916
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,18,11451,0.00157192
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Europa niet-EU                                    ,13,216,0.0601852
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,50,2487,0.0201045
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Turkije en Maghreb                                ,15,1889,0.00794071
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen                                     ,33,449,0.0734967
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,12,11407,0.00105199
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Europa niet-EU                                    ,11,212,0.0518868
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,51,2565,0.019883
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,26,474,0.0548523
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,België,13,11394,0.00114095
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,EU,11,1700,0.00647059
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Europa niet-EU                                    ,10,235,0.0425532
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,45,2650,0.0169811
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,25,844,0.0296209
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,België,11,11329,0.000970959
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,39,3108,0.0125483
Leopoldsburg,71034,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Turkije en Maghreb                                ,10,2002,0.004995
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,12,13052,0.000919399
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,15,13131,0.00114233
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,12,698,0.017192
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU13                                              ,10,176,0.0568182
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,10,466,0.0214592
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,16,13099,0.00122147
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,12,738,0.0162602
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU13                                              ,11,194,0.056701
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,12,495,0.0242424
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,13,13077,0.000994112
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,19,568,0.0334507
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,12,13058,0.000918977
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,16,626,0.0255591
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,15,663,0.0226244
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,13,13031,0.000997621
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen                                     ,11,289,0.0380623
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,13,13060,0.000995406
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,15,760,0.0197368
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,17,288,0.0590278
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,België,14,13115,0.00106748
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,21,783,0.0268199
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,13,332,0.0391566
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,België,11,13092,0.000840208
Lummen,71037,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,17,860,0.0197674
Nieuwerkerken,71045,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,10,186,0.0537634
Nieuwerkerken,71045,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,11,6304,0.00174492
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Andere landen                                     ,65,1251,0.0519584
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,79,35101,0.00225065
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,EU,15,1580,0.00949367
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU                                    ,63,673,0.0936107
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,147,2443,0.0601719
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Turkije en Maghreb                                ,19,519,0.0366089
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen                                     ,73,1405,0.0519573
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,71,34907,0.00203398
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,28,1713,0.0163456
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU13                                              ,14,451,0.0310421
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU                                    ,69,746,0.0924933
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,158,2700,0.0585185
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Turkije en Maghreb                                ,16,549,0.0291439
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,West- en Noord-EU15,10,832,0.0120192
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen                                     ,73,1855,0.0393531
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,63,34892,0.00180557
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,24,1757,0.0136596
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU13                                              ,10,470,0.0212766
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU                                    ,96,998,0.0961924
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,187,3421,0.0546624
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb                                ,18,568,0.0316901
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen                                     ,82,1941,0.0422463
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,65,34748,0.00187061
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,14,1872,0.00747863
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU                                    ,83,1114,0.0745063
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,171,3650,0.0468493
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen                                     ,88,2034,0.0432645
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,50,34539,0.00144764
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,EU,12,1948,0.00616016
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU                                    ,55,1113,0.049416
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,150,3769,0.0397984
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen                                     ,78,1960,0.0397959
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,53,34393,0.00154101
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,EU,18,2084,0.00863724
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,EU13                                              ,11,694,0.0158501
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU                                    ,42,1117,0.0376007
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,127,3727,0.0340757
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen                                     ,74,2112,0.0350379
